,Unnamed: 0,Unnamed: 0.1,Datetime,Tweet Id,Raw content,Text,Username,Reply Count,Retweet Count,Like Count,Quote Count,View Count,Hashtags,Media,Coordinates,Place,Informative/Not Informative
725222,725222,114451,2017-08-26 14:29:23+00:00,"9,01451514295845E+017",RT @wjxt4: #GOES16 shows visible loop of likely devastating category 4 #HurricaneHarvey - https://t.co/nVvb2tZ6Zj https://t.co/JIgjQ92IFM,RT @wjxt4: #GOES16 shows visible loop of likely devastating category 4 #HurricaneHarvey - bit.ly/2wLJRWR?utm_me… https://t.co/JIgjQ92IFM,IamtheDiDi,0,19,0,0,,"['GOES16', 'HurricaneHarvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901256432258998272/pu/img/nOVdgvQjVjrx4108.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901256432258998272/pu/vid/504x360/uLUKsbG9KmY0pO1f.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901256432258998272/pu/vid/252x180/sekMGAOeiL1FniQf.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901256432258998272/pu/pl/tVwO_900Nury8_XS.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=5.8, views=2481, altText=None)]",,,0
1364943,1364943,173520,2017-08-27 23:41:36+00:00,"9,01952868583965E+017","RT @Blacklanderz: .These are the EMERGENCY NUMBERS in #Houston, please share. #Harvey2017 https://t.co/xIYGR1eErL","RT @Blacklanderz: .These are the EMERGENCY NUMBERS in #Houston, please share. #Harvey2017 https://t.co/xIYGR1eErL",PatriciaMaroney,0,21,0,0,,"['Houston', 'Harvey2017']","[Photo(previewUrl='https://pbs.twimg.com/media/DIQhT4IVAAA4zvQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIQhT4IVAAA4zvQ?format=jpg&name=orig', altText=None)]",,,0
1055871,1055871,445100,2017-08-27 16:06:59+00:00,"9,0183846389241E+017",RT @CyFairBaseball: #harvey2017 https://t.co/cFmWGHa9mQ,RT @CyFairBaseball: #harvey2017 https://t.co/cFmWGHa9mQ,Smlyle,0,8,0,0,,['harvey2017'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPi-H9UMAAhas9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPi-H9UMAAhas9?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPi-H9VwAA8u3A?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPi-H9VwAA8u3A?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPi-H4V4AEy55L?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPi-H4V4AEy55L?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIPi-IdVYAEkI_S?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPi-IdVYAEkI_S?format=jpg&name=orig', altText=None)]",,,1
846856,846856,236085,2017-08-26 22:05:09+00:00,"9,01566209551991E+017",RT @VillaBallester1: #harveyhurricane #Harvey Desde el espacio! https://t.co/NA8wgLAZBa,RT @VillaBallester1: #harveyhurricane #Harvey Desde el espacio! https://t.co/NA8wgLAZBa,VillaBallester1,0,2,0,0,,"['harveyhurricane', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DILLqm7XoAEkfnX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DILLqm7XoAEkfnX?format=jpg&name=orig', altText=None)]",,,0
600503,600503,600503,2017-08-26 04:06:14+00:00,"9,01294690217206E+017","RT @Eric_Howardd: Only in Houston, TX lol 😭😭😭 #HurricaneHarvey https://t.co/uLTKjkevRe","RT @Eric_Howardd: Only in Houston, TX lol 😭😭😭 #HurricaneHarvey https://t.co/uLTKjkevRe",_JhiCityy,0,14635,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=orig', altText=None)]",,,0
918654,918654,307883,2017-08-27 06:01:32+00:00,"9,01686096530072E+017","RT @ReedTimmerAccu: Homes toppled with flood waters rising south of Rockport, TX #Harvey @breakingweather https://t.co/uWwSrpk8PB","RT @ReedTimmerAccu: Homes toppled with flood waters rising south of Rockport, TX #Harvey @breakingweather https://t.co/uWwSrpk8PB",TePukeWeather,0,374,0,0,,['Harvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901474206625390592/pu/img/Xc5J1pouPROPTu3c.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901474206625390592/pu/vid/320x180/ui4rVAbbCD2WG339.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901474206625390592/pu/vid/640x360/P73AUR7ME1uidenW.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901474206625390592/pu/vid/1280x720/idKE6HuGLGZeYWWu.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901474206625390592/pu/pl/Ei3beLvOoXAUDlM0.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=15.733, views=36985, altText=None)]",,,1
2720799,2720799,362114,2017-08-30 15:43:13+00:00,"9,02919647040856E+017",RT @OfficialJoelF: SMH: Best Buy in Houston tries to sell #Harvey victims cases of water for as high as $43 each https://t.co/iCRFi3v9nX,RT @OfficialJoelF: SMH: Best Buy in Houston tries to sell #Harvey victims cases of water for as high as $43 each https://t.co/iCRFi3v9nX,marimarlboro,0,49,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DId1ORUVAAE8Z1-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DId1ORUVAAE8Z1-?format=jpg&name=orig', altText=None)]",,,0
299885,299885,299885,2017-08-25 19:02:19+00:00,"9,01157810418975E+017","hmm... 117kt flight level wind, 944mb central pressure, it is looking pretty likely that we have Major Hurricane #Harvey. https://t.co/P76ppWvltD","hmm... 117kt flight level wind, 944mb central pressure, it is looking pretty likely that we have Major Hurricane #Harvey. https://t.co/P76ppWvltD",BMcNoldy,2,8,7,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIGOJ0KXcAEn_xT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIGOJ0KXcAEn_xT?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIGOKvgXoAE8Abe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIGOKvgXoAE8Abe?format=jpg&name=orig', altText=None)]","Coordinates(longitude=-80.321683, latitude=25.7090404)","Place(id='04cb31bae3b3af93', fullName='Miami, FL', name='Miami', type='city', country='United States', countryCode='US')",0
3145803,3145803,787118,2017-08-31 19:02:55+00:00,"9,03332290650145E+017",RT @michaelkeyes: Redneck Army saves National Guard. #thisisAmerica #HurricaneHarvey #HoustonStrong https://t.co/9gZS493ZeQ,RT @michaelkeyes: Redneck Army saves National Guard. #thisisAmerica #HurricaneHarvey #HoustonStrong https://t.co/9gZS493ZeQ,DATSunset,0,12762,0,0,,"['thisisAmerica', 'HurricaneHarvey', 'HoustonStrong']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/903220429623443456/pu/img/q7JKx3mpVoH-VGd1.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/903220429623443456/pu/vid/320x180/JW1-T52ATiUBcj7B.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/903220429623443456/pu/pl/jlpp6ILWBsHyOPTQ.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/903220429623443456/pu/vid/640x360/RND8If060G82gJHK.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/903220429623443456/pu/vid/1280x720/lvIAHc41lajyN6bd.mp4', contentType='video/mp4', bitrate=2176000)], duration=52.967, views=1244563, altText=None)]",,,0
2083011,2083011,312232,2017-08-29 08:57:18+00:00,"9,02455103579292E+017",RT @Reuters: VERBATIM: U.S. President Trump promises full support to #Harvey victims. More: https://t.co/hvqv2Aqgoh https://t.co/ZzaG3vLwuE,RT @Reuters: VERBATIM: U.S. President Trump promises full support to #Harvey victims. More: reut.rs/2vAmuMP https://t.co/ZzaG3vLwuE,STRATOFORTRESS9,0,40,0,0,,['Harvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/media/DIYqBnlW4AATnew.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/902454513424007168/vid/640x360/o3sx5cMe7KFFkS--.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/902454513424007168/pl/A3im52CSlXVPUGzF.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/902454513424007168/vid/320x180/cO-sAvuHVaIdjWvL.mp4', contentType='video/mp4', bitrate=320000), VideoVariant(url='https://video.twimg.com/amplify_video/902454513424007168/vid/1280x720/jRObhfpP1C5lEDfY.mp4', contentType='video/mp4', bitrate=2176000)], duration=81.333, views=16081, altText=None)]",,,0
2833172,2833172,474487,2017-08-30 20:23:01+00:00,"9,02990058751439E+017",RT @TeairaMariee: #HurricaneHarvey #PortArthur https://t.co/zpRtzsp7ya,RT @TeairaMariee: #HurricaneHarvey #PortArthur https://t.co/zpRtzsp7ya,MarionBurr5,0,4,0,0,,"['HurricaneHarvey', 'PortArthur']","[Photo(previewUrl='https://pbs.twimg.com/media/DIgQfATUEAAHRji?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIgQfATUEAAHRji?format=jpg&name=orig', altText=None)]",,,0
1687610,1687610,496187,2017-08-28 15:44:03+00:00,"9,02195077912679E+017",RT @Mike_Hixenbaugh: Pro tip: Don't touch the floating fire ant colonies. They will ruin your day. #Harvey https://t.co/uwJd0rA7qB,RT @Mike_Hixenbaugh: Pro tip: Don't touch the floating fire ant colonies. They will ruin your day. #Harvey https://t.co/uwJd0rA7qB,TheSi_Guy,0,22326,0,0,,['Harvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901912174741692416/pu/img/urf9QiRhhF8oDOKP.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/pl/yJWxVwU6sgHY0Sn6.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/vid/1280x720/PISxEOwG8poiH0YX.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/vid/320x180/-hz9vX6PoACkuB4y.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/vid/640x360/_Q7wjR8PeBhUiUGZ.mp4', contentType='video/mp4', bitrate=832000)], duration=9.134, views=4687856, altText=None)]",,,0
2082853,2082853,312074,2017-08-29 08:55:27+00:00,"9,02454640113046E+017",RT @tasiahhhh: 1 retweet can help a person or family find safety near them #houstonflood #HoustonStrong https://t.co/GpSxS3Lpzk,RT @tasiahhhh: 1 retweet can help a person or family find safety near them #houstonflood #HoustonStrong https://t.co/GpSxS3Lpzk,sassybutera_,0,2178,0,0,,"['houstonflood', 'HoustonStrong']","[Photo(previewUrl='https://pbs.twimg.com/media/DISpcEnVYAAYGKa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DISpcEnVYAAYGKa?format=jpg&name=orig', altText=None)]",,,0
2386956,2386956,28271,2017-08-29 22:26:48+00:00,"9,02658820354314E+017","RT @billboardhiphop: Chris Brown pledges $100,000 to #HurricaneHarvey relief efforts https://t.co/TNM0CaDURj https://t.co/HgayKjHBYp","RT @billboardhiphop: Chris Brown pledges $100,000 to #HurricaneHarvey relief efforts blbrd.cm/cvkyu8 https://t.co/HgayKjHBYp",franciscayus,0,108,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIaRzAXVwAAaXhe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIaRzAXVwAAaXhe?format=jpg&name=orig', altText=None)]",,,0
704077,704077,93306,2017-08-26 13:20:22+00:00,"9,01434142814065E+017",RT @chaac_tlaloc: Imagen disco sobresale el tamaño del cat4 #Harvey https://t.co/MAtzkUaTuO,RT @chaac_tlaloc: Imagen disco sobresale el tamaño del cat4 #Harvey https://t.co/MAtzkUaTuO,munevanita,0,41,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIHKnW2VYAEp8Hu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIHKnW2VYAEp8Hu?format=jpg&name=orig', altText=None)]",,,0
2438767,2438767,80082,2017-08-30 00:13:31+00:00,"9,02685678269588E+017",RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj,RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj,CeeCeeLongLegs,0,32515,0,0,,"['HarveyFlood', 'HurricaneHarvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/720x720/QZrYzuk-wfsK2TjE.mp4', contentType='video/mp4', bitrate=1280000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/pl/zpOtsxxH7skFq60N.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/240x240/Y9XVgJv1t742CgfH.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/480x480/3HYSeiWE-SdjhheP.mp4', contentType='video/mp4', bitrate=832000)], duration=26.427, views=3559331, altText=None)]",,,1
3171705,3171705,813020,2017-08-31 20:33:00+00:00,"9,03354959147741E+017","To support the #Harvey relief efforts, @bswhealth is able to accept the following items at these drop-off locations: https://t.co/WylkrquAq5 https://t.co/XXOHFQJCPM","To support the #Harvey relief efforts, @bswhealth is able to accept the following items at these drop-off locations: bit.ly/2grwxky https://t.co/XXOHFQJCPM",bswhealth,0,7,3,1,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIlci8dWAAEQ4r5?format=png&name=small', fullUrl='https://pbs.twimg.com/media/DIlci8dWAAEQ4r5?format=png&name=orig', altText=None)]",,,0
979264,979264,368493,2017-08-27 13:45:16+00:00,"9,01802799511597E+017",RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH,RT @MattSitkowski: This image and the forecast of what is still to fall.... This is surreal. #HoustonFlood #Harvey https://t.co/zK9WojsMAH,sage_mcadams,0,12551,0,0,,"['HoustonFlood', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIPGDpPXYAUfz4A?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPGDpPXYAUfz4A?format=jpg&name=orig', altText=None)]",,,1
1756832,1756832,565409,2017-08-28 17:55:42+00:00,"9,02228209735E+017",RT @Mike_Hixenbaugh: Pro tip: Don't touch the floating fire ant colonies. They will ruin your day. #Harvey https://t.co/uwJd0rA7qB,RT @Mike_Hixenbaugh: Pro tip: Don't touch the floating fire ant colonies. They will ruin your day. #Harvey https://t.co/uwJd0rA7qB,jorgescrewston,0,22326,0,0,,['Harvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901912174741692416/pu/img/urf9QiRhhF8oDOKP.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/pl/yJWxVwU6sgHY0Sn6.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/vid/1280x720/PISxEOwG8poiH0YX.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/vid/320x180/-hz9vX6PoACkuB4y.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901912174741692416/pu/vid/640x360/_Q7wjR8PeBhUiUGZ.mp4', contentType='video/mp4', bitrate=832000)], duration=9.134, views=4687856, altText=None)]",,,0
2360518,2360518,1833,2017-08-29 21:36:56+00:00,"9,02646273102066E+017",RT @mccauley318: Trae Tha Truth out here in a boat rescuing people. #Respect #HoustonFlood https://t.co/fjLFzmQOos,RT @mccauley318: Trae Tha Truth out here in a boat rescuing people. #Respect #HoustonFlood https://t.co/fjLFzmQOos,jappresendez6,0,5722,0,0,,"['Respect', 'HoustonFlood']","[Photo(previewUrl='https://pbs.twimg.com/media/DIaeZyZVoAAsT9z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIaeZyZVoAAsT9z?format=jpg&name=orig', altText=None)]",,,0
1741965,1741965,550542,2017-08-28 17:25:49+00:00,"9,02220688588763E+017",RT @NicolasHC20: Río Colorado totalmente desbordado a 70 millas de #Houston por #Harvey. https://t.co/kyO6geafjq,RT @NicolasHC20: Río Colorado totalmente desbordado a 70 millas de #Houston por #Harvey. https://t.co/kyO6geafjq,SamantaEB,0,47,0,0,,"['Houston', 'Harvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902149596910018560/pu/img/SwCwNsfhaTKHGtgW.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902149596910018560/pu/pl/9B_28NqahXMttV9C.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/902149596910018560/pu/vid/1280x720/1G-Uq95kb7HDhZIy.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902149596910018560/pu/vid/320x180/d2PfLfI3fbN4E8ZM.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902149596910018560/pu/vid/640x360/iZOYMYEMKnVfd2qD.mp4', contentType='video/mp4', bitrate=832000)], duration=12.975, views=4380, altText=None)]",,,1
2610863,2610863,252178,2017-08-30 08:25:19+00:00,"9,02809445255619E+017",RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj,RT @nh60dmook: HOUSTON WE GOTTA STICK TOGETHER #HarveyFlood #HurricaneHarvey https://t.co/9LNsdmhMKj,Eleddie19,0,32515,0,0,,"['HarveyFlood', 'HurricaneHarvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902328019464765440/pu/img/ygNMRmiHpxlbRaOb.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/720x720/QZrYzuk-wfsK2TjE.mp4', contentType='video/mp4', bitrate=1280000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/pl/zpOtsxxH7skFq60N.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/240x240/Y9XVgJv1t742CgfH.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902328019464765440/pu/vid/480x480/3HYSeiWE-SdjhheP.mp4', contentType='video/mp4', bitrate=832000)], duration=26.427, views=3559331, altText=None)]",,,1
939471,939471,328700,2017-08-27 10:28:11+00:00,"9,01753202286092E+017","The most dangerous thing you can do is try to evacuate now.
Freeways Closed.
#houwx #txwx #houstonflood #txwx https://t.co/g4U8Iv0hk3","The most dangerous thing you can do is try to evacuate now.
Freeways Closed.
#houwx #txwx #houstonflood #txwx https://t.co/g4U8Iv0hk3",syamadasa,2,24,10,1,,"['houwx', 'txwx', 'houstonflood', 'txwx']","[Photo(previewUrl='https://pbs.twimg.com/media/DIOrZioVYAAo3mk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOrZioVYAAo3mk?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIOriMfVAAE5e93?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIOriMfVAAE5e93?format=jpg&name=orig', altText=None)]",,,0
3113945,3113945,755260,2017-08-31 17:10:42+00:00,"9,03304047654052E+017",Pups without names are being given the names of towns in Texas @WTOP #HurricaneHarvey https://t.co/shx3uoO5At,Pups without names are being given the names of towns in Texas @WTOP #HurricaneHarvey https://t.co/shx3uoO5At,mbaschWTOP,1,4,13,1,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIkuN9-W4AAGVBX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIkuN9-W4AAGVBX?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIkuN-BW4AEUdx7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIkuN-BW4AEUdx7?format=jpg&name=orig', altText=None)]",,,0
1642046,1642046,450623,2017-08-28 14:11:24+00:00,"9,02171764364477E+017","RT @CBSThisMorning: .@nancycordes says @FEMA budget ""not nearly enough” to cover the destruction from #Harvey. https://t.co/ZDS2gMHhmC","RT @CBSThisMorning: .@nancycordes says @FEMA budget ""not nearly enough” to cover the destruction from #Harvey. https://t.co/ZDS2gMHhmC",Teri_careforall,0,163,0,0,,['Harvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902154542447419396/pu/img/-4j3HnqkW_yLZUZW.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902154542447419396/pu/vid/320x180/LSnz8RnRQw1LGOPB.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902154542447419396/pu/vid/640x360/u12mF0SUBtEPtw7Q.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902154542447419396/pu/pl/HztgCzaJibe8LMP0.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=48.564, views=13087, altText=None)]",,,0
